OID_	year_of_aff	BA	Grids	agb	Afforest	Deforest	2020pnf	Disturb
4991226	1.994	0.54977425	730	23.5	1997	0	2	0
4991227	1.994	0.545791819	730	86.3	1997	0	2	0
4991228	1.994	0.502586947	730	9.7	2019	0	2	0
4991231	1.994	0.544040909	730	37.2	1997	0	2	0
4991233	1.994	0.50181139	730	16.7	1997	0	2	0
4991234	1.994	0.622910086	730	34.3	1997	0	2	0
4991235	1.994	0.544535164	730	12.2	1997	0	2	0
4991237	1.994	0.595264192	730	18.7	1997	0	2	0
4991238	1.994	0.876941022	730	36.9	1997	0	2	0
4991239	1.994	0.822182124	730	28.9	1997	0	2	0
4991242	1.994	0.556369728	730	71.6	1997	0	2	0
4991246	1.994	0.552153707	730	47.7	1997	0	2	0
4991250	1.994	0.691165625	730	42.4	1997	0	2	0
4991252	1.994	0.522291096	730	39	1997	0	2	0
4991254	1.994	0.535256244	730	11.7	1997	0	2	0
4991255	1.994	0.515761516	730	74.6	1997	0	-9999	0
4991256	1.994	0.561178476	730	36.7	1997	0	2	0
4991260	1.994	0.514516719	730	67.1	1997	0	2	0
4991263	1.994	0.623279327	730	61	2003	0	2	0
4991265	1.994	0.648146123	730	115.2	1997	0	2	0
4991266	1.994	0.545567693	730	10.2	1997	0	2	0
4991275	1.994	0.67342358	730	62.2	1997	0	2	0
4991287	1.994	0.7204943	730	19.9	1997	0	2	0
4991289	1.996	0.516387302	730	82.2	2000	0	-9999	0
4991290	1.996	0.806627921	730	13.8	1999	0	2	0
4991291	1.996	0.555518546	730	62.7	1999	0	-9999	0
4991292	1.996	0.531691409	730	44	1998	0	-9999	0
4991294	1.996	0.649401676	730	2.4	1999	0	2	0
4991297	1.996	0.772063876	730	42.6	1999	0	-9999	0
4991298	1.996	0.581344742	730	3.3	1999	0	-9999	0
4991299	1.996	0.574212885	730	39.2	1999	0	-9999	0
4991300	1.996	0.530638215	730	39.9	1999	0	-9999	0
4991301	1.996	0.660550706	730	16.1	1999	0	-9999	0
4991302	1.997	0.661464712	730	9.3	2000	0	-9999	0
4991304	1.997	0.519736369	730	25.3	2000	0	2	0
4991305	1.997	0.521879962	730	97.5	2000	0	2	0
4991306	1.997	0.721468972	730	65.9	2000	0	33	0
4991307	1.997	0.674285433	730	19.4	2000	0	2	0
4991310	1.997	0.556597454	730	58.2	1999	0	2	0
4991311	1.997	0.654587856	730	81.3	2000	0	-9999	0
4991313	1.997	0.535601339	730	69.4	2000	0	2	0
4991314	1.997	0.743601642	730	23.5	2000	0	2	0
4991317	1.997	0.512694441	730	6.8	2000	0	-9999	0
4991318	1.997	0.556076853	730	113.5	2000	0	2	0
4991319	1.997	0.530907904	730	9.4	2000	0	2	0
4991320	1.997	0.543436865	730	116.5	2001	0	2	0
4991326	1.9979999	0.559599763	730	24.9	2001	0	-9999	0
4991331	1.9979999	0.597637463	730	4.6	2001	0	-9999	0
4991335	1.9979999	0.560029678	730	68.3	2001	0	2	0
4991337	1.9979999	0.531779612	730	32	2002	0	2	0
4991338	1.9979999	0.673898158	730	36.4	2001	0	-9999	0
4991339	1.9990001	0.57279737	730	67.8	2002	0	2	0
4991342	1.9990001	0.508623807	730	70.7	2002	0	2	0
4991348	1.9990001	0.67379515	730	30.6	2002	0	2	0
4991349	1.9990001	0.752806681	730	23	2002	0	2	0
4991351	1.9990001	0.594869987	730	11.1	2002	0	-9999	0
4991353	1.9990001	0.522061399	730	36.2	2008	0	2	0
4991354	1.9990001	0.848525202	730	40.6	2002	0	2	0
4991357	1.9990001	0.721524514	730	4.6	2002	0	2	0
4991363	1.9990001	0.587427306	730	10.8	2002	0	33	0
4991365	1.9990001	0.556597454	730	50.8	2003	0	2	0
4991381	1.9990001	0.537089928	730	73.4	2002	0	2	0
4991384	1.9990001	0.515470793	730	23.3	2002	0	33	0
4991386	1.9990001	0.507821372	730	87	2004	0	2	0
4991387	1.9990001	0.743573093	730	89.3	2002	0	-9999	0
4991388	1.9990001	0.501170997	730	49	2002	0	-9999	0
4991389	1.9990001	0.607471006	730	31.8	2002	0	-9999	0
4991390	1.9990001	0.660941536	730	10.4	2002	0	2	0
4991391	1.9990001	0.551398827	730	21	2002	0	2	0
4991392	1.9990001	0.619982983	730	111.6	2002	0	2	0
4991394	2	0.704774245	730	19	2003	0	2	0
4991395	2	0.730740345	730	76	2003	0	2	0
4991396	2	0.772884565	730	92.1	2003	0	33	0
4991397	2	0.853367164	730	90.2	2003	0	33	0
4991398	2	0.887761288	730	51.9	2003	0	33	0
4991399	2	0.74619646	730	39.8	2003	0	2	0
4991400	2	0.601914422	730	7.5	2003	0	2	0
4991402	2	0.528235455	730	46.6	2003	0	-9999	0
4991406	2	0.513780106	730	12.1	2003	0	33	0
4991407	2	0.848181281	730	42.7	2003	0	33	0
4991409	2	0.625389589	730	64.7	2003	0	2	0
4991412	2	0.561155715	730	47.2	2003	0	2	0
4991413	2	0.639247411	730	104.7	2010	0	2	0
4991414	2	0.604764737	730	17.1	2003	0	2	0
4991415	2	0.575501788	730	27.7	2009	0	-9999	0
4991416	2	0.806572113	730	10	2003	0	2	0
4991417	2	0.508526241	730	0.1	2003	0	-9999	0
4991418	2	0.51314841	730	21.9	2003	0	-9999	0
4991423	2	0.575277035	730	91.5	2003	0	-9999	0
4991424	2	0.545760848	730	76.9	2003	0	2	0
4991425	2	0.512075097	730	53.7	2003	0	2	0
4991428	2	0.657763806	730	5.5	2012	0	-9999	0
4991430	2	0.528798417	730	25.2	2003	0	2	0
4991431	2	0.54422685	730	2.9	2018	0	2	0
4991433	2	0.543859957	730	44.3	2003	0	2	0
4991434	2	0.611724227	730	25	2003	0	2	0
4991435	2	0.56058796	730	91.5	2002	0	2	0
4991437	2	0.665549634	730	67.4	2003	0	2	0
4991438	2	0.511507505	730	9.3	2003	0	2	0
4991447	2.0009999	0.590585929	730	53.7	2004	0	-9999	0
4991448	2.0009999	0.757213036	730	67.8	2004	0	2	0
4991449	2.0009999	0.771481893	730	88.2	2004	0	2	0
4991450	2.0009999	0.729926522	730	23.3	2004	0	-9999	0
4991451	2.0009999	0.76257702	730	100.5	2004	0	2	0
4991452	2.0009999	0.574443761	730	0.6	2004	0	2	0
4991453	2.0009999	0.702581308	730	20.2	2004	0	2	0
4991454	2.0009999	0.614021621	730	63.7	1997	0	2	0
4991455	2.0009999	0.705968614	730	47.7	2004	0	2	0
4991456	2.0009999	0.677629964	730	90.7	2004	0	2	0
4991457	2.0009999	0.631681781	730	96.8	2004	0	2	0
4991459	2.0009999	0.632336583	730	68.3	2004	0	2	0
4991460	2.0009999	0.517707229	730	46.7	2004	0	2	0
4991461	2.0009999	0.580865175	730	88.2	2004	0	2	0
4991462	2.0009999	0.556597454	730	60.4	2004	0	2	0
4991463	2.0009999	0.549459873	730	13.6	2004	0	-9999	0
4991464	2.0009999	0.580583953	730	26.1	2004	0	-9999	0
4991465	2.0009999	0.594175116	730	8.1	2003	0	2	0
4991466	2.0009999	0.536868823	730	42.2	2004	0	2	0
4991467	2.0009999	0.825085183	730	60.5	2004	0	2	0
4991468	2.0009999	0.589740599	730	71.9	2004	0	2	0
4991469	2.0009999	0.616265939	730	51.1	2004	0	2	0
4991470	2.0020001	0.620685763	730	41	2005	0	2	0
4991471	2.0020001	0.864110794	730	8.3	2005	0	2	0
4991472	2.0020001	0.522736324	730	56	2005	0	2	0
4991475	2.0020001	0.707428442	730	48.9	2005	0	33	0
4991477	2.0020001	0.554564546	730	86.1	2005	0	33	0
4991478	2.004	0.52712092	730	44	2007	0	2	0
4991479	2.004	0.559866237	730	15.4	2007	0	2	0
4991480	2.004	0.522181127	730	35.9	2007	0	2	0
4991481	2.004	0.501727047	730	1.5	2007	0	-9999	0
4991484	2.0049999	0.684435467	730	27.2	2008	0	33	0
4991485	2.0049999	0.531840037	730	11.2	2008	0	-9999	0
4991490	2.0049999	0.769694488	730	8.8	2008	0	2	0
4991492	2.0049999	0.509437269	730	5.3	2013	0	-9999	0
4991494	2.0049999	0.652015759	730	29.6	2008	0	2	0
4991495	2.0049999	0.614692358	730	0.1	2008	0	2	0
4991496	2.0049999	0.528814438	730	5.9	2008	0	-9999	0
4991497	2.0049999	0.643034738	730	63.7	2008	0	2	0
4991498	2.0049999	0.521347194	730	29.5	2008	0	2	0
4991501	2.0049999	0.563231334	730	31.9	2008	0	2	0
4991504	2.0049999	0.644943768	730	44	2012	0	-9999	0
4991505	2.0049999	0.526595082	730	68.1	2008	0	-9999	0
4991507	2.0049999	0.619764443	730	46.6	2008	0	-9999	0
4991509	2.0049999	0.593243785	730	78.7	2007	0	-9999	0
4991510	2.0049999	0.545376857	730	12.7	2008	0	2	0
4991511	2.0049999	0.560105308	730	59.2	2008	0	2	0
4991512	2.0049999	0.655602573	730	54.1	2008	0	2	0
4991513	2.0049999	0.559866766	730	42.7	2008	0	2	0
4991514	2.0049999	0.505276623	730	23.7	2008	0	-9999	0
4991515	2.0049999	0.514456032	730	32.6	2008	0	-9999	0
4991517	2.0049999	0.766503097	730	51.9	2008	0	2	0
4991520	2.0049999	0.517230951	730	33.1	2004	0	2	0
4991521	2.0049999	0.663372065	730	12	2008	0	2	0
4991522	2.0049999	0.656596781	730	62.3	2008	0	2	0
4991526	2.0049999	0.656512319	730	12.5	2007	0	2	0
4991527	2.0049999	0.575843861	730	25.6	2008	0	2	0
4991530	2.0049999	0.593152772	730	55.7	2008	0	2	0
4991531	2.0049999	0.525875069	730	79.6	2008	0	2	0
4991532	2.0049999	0.515627072	730	64.5	2008	0	33	0
4991534	2.0049999	0.5843662	730	10.3	2008	0	2	0
4991535	2.0049999	0.501360943	730	4.2	2008	0	2	0
4991538	2.0060001	0.554953866	730	20.5	2009	0	2	0
4991540	2.0060001	0.516974373	730	40.2	2009	0	2	0
4991541	2.0060001	0.630166586	730	40.2	2009	0	2	0
4991543	2.0060001	0.67290475	730	6.2	2009	0	-9999	0
4991545	2.0060001	0.883573589	730	50.5	2009	0	2	0
4991546	2.0060001	0.635995234	730	50.3	2009	0	2	0
4991549	2.0060001	0.584345631	730	8.9	2019	0	2	0
4991550	2.0060001	0.621453828	730	30.5	2009	0	2	0
4991551	2.0060001	0.556948694	730	14.9	2009	0	2	0
4991552	2.0060001	0.80580973	730	10.2	2009	0	2	0
4991553	2.0060001	0.637267405	730	12.4	2016	0	2	0
4991554	2.0060001	0.698924076	730	17.1	2009	0	2	0
4991555	2.0060001	0.508272858	730	24	2015	0	2	0
4991557	2.0060001	0.558123051	730	8.1	2009	0	-9999	0
4991558	2.0060001	0.605514627	730	11.1	2009	0	-9999	0
4991559	2.0060001	0.519155113	730	61.2	2009	0	-9999	0
4991561	2.0060001	0.578338245	730	16.8	2009	0	2	0
4991563	2.0060001	0.61258259	730	57.5	2009	0	-9999	0
4991564	2.0060001	0.570538981	730	52.5	2003	0	-9999	0
4991565	2.0060001	0.535175229	730	39.4	2009	0	-9999	0
4991569	2.0060001	0.562317026	730	46.3	2009	0	-9999	0
4991572	2.0060001	0.586922857	730	28.7	2008	0	2	0
4991573	2.0060001	0.586234211	730	22.5	2009	0	2	0
4991575	2.0060001	0.633334605	730	6.8	2008	0	-9999	0
4991576	2.0060001	0.665637615	730	25.9	2009	0	2	0
4991584	2.007	0.668621232	730	19.9	2010	0	33	0
4991587	2.007	0.549343805	730	31.9	2009	0	2	0
4991596	2.007	0.502535505	730	10	2010	0	2	0
4991602	2.007	0.601444523	730	63.5	2010	0	-9999	0
4991608	2.007	0.556405776	730	14.4	2009	0	2	0
4991610	2.007	0.546379264	730	16.6	2010	0	-9999	0
4991621	2.007	0.574591144	730	12.8	2009	0	2	0
4991624	2.007	0.685494504	730	11.3	2001	0	2	0
4991625	2.007	0.833068586	730	14.4	2010	0	2	0
4991629	2.007	0.753118452	730	15.2	2010	0	-9999	0
4991630	2.007	0.50836876	730	13.5	2010	0	-9999	0
4991631	2.007	0.507547985	730	65.2	2010	0	-9999	0
4991632	2.007	0.524702777	730	7.7	2010	0	-9999	0
4991638	2.007	0.503988326	730	19	2009	0	-9999	0
4991641	2.007	0.503820325	730	66.9	2010	0	-9999	0
4991642	2.007	0.544919487	730	34.8	2010	0	-9999	0
4991643	2.007	0.506441103	730	39.2	2010	0	-9999	0
4991644	2.007	0.906620558	730	6.8	2010	0	2	0
4991646	2.007	0.522510421	730	19.1	2010	0	2	0
4991647	2.007	0.581553829	730	51.6	2017	0	-9999	0
4991648	2.007	0.521971597	730	16.2	2010	0	-9999	0
4991654	2.007	0.535487849	730	3.4	2009	0	2	0
4991655	2.007	0.727722911	730	12.3	2010	0	2	0
4991656	2.007	0.569500475	730	34.3	2010	0	-9999	0
4991660	2.007	0.589512076	730	14.8	2010	0	-9999	0
4991661	2.007	0.545191154	730	16.5	2010	0	-9999	0
4991662	2.007	0.710887369	730	9	2010	0	2	0
4991665	2.007	0.835121963	730	11.1	2010	0	-9999	0
4991668	2.007	0.523313304	730	10.8	2010	0	-9999	0
4991670	2.007	0.576758523	730	18.2	2010	0	-9999	0
4991674	2.007	0.56130266	730	31.1	1997	0	-9999	0
4991676	2.007	0.531854185	730	16.2	2010	0	2	0
4991677	2.007	0.709700053	730	54.3	2010	0	2	0
4991678	2.007	0.855867229	730	31	2010	0	2	0
4991680	2.007	0.638538927	730	14.9	2010	0	2	0
4991681	2.007	0.68774425	730	10	2010	0	2	0
4991689	2.007	0.588099453	730	36.1	2009	0	2	0
4991690	2.007	0.634047635	730	13.6	2010	0	-9999	0
4991709	2.007	0.509751387	730	15.2	2010	0	-9999	0
4991710	2.007	0.502382772	730	42	2009	0	-9999	0
4991712	2.007	0.54215127	730	16	2010	0	2	0
4991713	2.007	0.539477727	730	11.2	2008	0	33	0
4991718	2.0090001	0.528877378	730	5.8	2012	0	2	0
4991719	2.0090001	0.548332228	730	62.9	2012	0	2	0
4991723	2.01	0.636417108	730	12.1	2013	0	-9999	0
4991724	2.01	0.661890063	730	2.2	2013	0	2	0
4991725	2.01	0.654190093	730	30.7	2013	0	2	0
4991726	2.01	0.516670512	730	24.3	2013	0	2	0
4991727	2.01	0.510649271	730	68.9	2013	0	2	0
4991728	2.01	0.562268529	730	97.4	2013	0	-9999	0
4991729	2.01	0.522622817	730	34	2017	0	2	0
4991730	2.01	0.578267593	730	39.9	2013	0	-9999	0
4991731	2.01	0.528554885	730	30.1	2002	0	2	0
4991732	2.01	0.873923555	730	18.5	2013	0	-9999	0
4991734	2.01	0.812129977	730	10.9	2013	0	2	0
4991735	2.0120001	0.821137129	730	20.8	2015	0	-9999	0
4991736	2.0120001	0.548305725	730	19.4	2015	0	-9999	0
4991737	2.0120001	0.532396198	730	33.6	2015	0	-9999	0
4991738	2.0120001	0.618847432	730	39.8	2015	0	-9999	0
4991740	2.0120001	0.50563836	730	24.7	2015	0	2	0
4991741	2.0120001	0.649230104	730	4.9	2008	0	2	0
4991742	2.013	0.571602914	730	30.3	2016	0	33	0
4991744	2.013	0.594128572	730	7	2015	0	-9999	0
4991747	2.013	0.510676057	730	44.9	2016	0	2	0
4991748	2.014	0.589271744	730	35.7	2017	0	2	0
4991749	2.014	0.588864984	730	19.3	2017	0	2	0
4991750	2.014	0.605426739	730	5.2	2017	0	-9999	0
4991752	2.014	0.578598804	730	5	2017	0	-9999	0
4991753	2.014	0.536478978	730	10.3	2017	0	-9999	0
4991754	2.014	0.603740291	730	19.7	2017	0	2	0
4991755	2.014	0.542325182	730	42.3	2017	0	2	0
4991756	2.014	0.627454495	730	106.7	2017	0	2	0
4991758	2.014	0.649379278	730	4.7	2017	0	-9999	0
4991760	2.014	0.540547429	730	0.1	2017	0	33	0
4991761	2.014	0.56677541	730	13.4	2017	0	2	0
4991762	2.014	0.674993612	730	35.3	2017	0	2	0
4991763	2.014	0.543062386	730	8.8	2017	0	2	0
4991764	2.014	0.786120187	730	45.6	2017	0	2	0
4991765	2.014	0.701684233	730	11.3	2017	0	2	0
4991766	2.014	0.511420203	730	4.8	2017	0	-9999	0
4991767	2.014	0.620872988	730	7.7	2017	0	2	0
4991768	2.0149999	0.515836463	730	9.4	2018	0	2	0
4991769	2.0149999	0.525488133	730	11.9	2018	0	2	0
4991770	2.0149999	0.604412642	730	38.9	1994	0	2	0
4991771	2.0149999	0.743682413	730	9.1	1997	0	2	0
4991772	2.0149999	0.670948019	730	12.7	2018	0	2	0
4991773	2.0149999	0.65902477	730	26.9	2018	0	2	0
4991774	2.0149999	0.514352234	730	19.5	2018	0	2	0
4991775	2.0149999	0.710650048	730	54.3	2018	0	2	0
4991776	2.0149999	0.602545637	730	38.7	2018	0	2	0
4991777	2.0149999	0.684915567	730	13.7	2018	0	2	0
4991778	2.0149999	0.529529703	730	75.4	2018	0	2	0
4991780	2.0160001	0.766272232	730	8.6	2019	0	-9999	0
4991781	2.0160001	0.527022441	730	10.6	2019	0	-9999	0
4991783	2.0160001	0.52129401	730	15.7	2019	0	2	0
4991784	2.0160001	0.528827951	730	28.7	2019	0	2	0
4991785	2.0160001	0.729613833	730	32.9	2019	0	2	0
4991786	2.0160001	0.522102119	730	6.2	2019	0	-9999	0
4991787	2.0160001	0.502060589	730	1	2019	0	2	0
4991788	2.0160001	0.631842749	730	2.2	2010	0	2	0
4991789	2.0160001	0.509869658	730	12.9	2019	0	2	0
4991790	2.0160001	0.671364794	730	51.4	2019	0	-9999	0
4991791	2.0160001	0.528874666	730	32.3	2019	0	-9999	0
4991792	2.0160001	0.613073178	730	15.5	2019	0	-9999	0
4991793	2.0160001	0.514089509	730	16.1	2019	0	2	0
4991794	2.0160001	0.519931744	730	15.8	1997	0	2	0
4991796	2.0160001	0.61968955	730	17	2019	0	-9999	0
4991797	2.0160001	0.626273759	730	55.7	2019	0	2	0
4991798	2.0160001	0.550686574	730	5.7	2010	0	2	0
4991799	2.0160001	0.810781916	730	4.1	2019	0	2	0
4991800	2.0160001	0.632757073	730	2.9	2019	0	2	0
4991802	2.0160001	0.530701948	730	1.8	2019	0	2	0
4991803	2.0160001	0.680750808	730	31.5	2019	0	2	0
4991804	2.0160001	0.896702997	730	13.5	2019	0	33	0
4991805	1.987	0.506157186	730	8.9	1990	0	33	0
4991806	1.987	0.536752966	730	47	1990	0	2	0
4991807	1.987	0.507127332	730	5.9	2006	0	-9999	0
4991808	1.987	0.504557353	730	23.6	1990	0	-9999	0
4991809	1.987	0.640115887	730	17.3	1990	0	2	0
4991810	1.987	0.697472219	730	31.4	1990	0	2	0
4991811	1.987	0.508708985	730	44.1	2000	0	2	0
4991812	1.987	0.504472915	730	74.8	1990	0	2	0
4991815	1.987	0.543235923	730	0.5	1990	0	-9999	0
4991820	1.987	0.536925299	730	74.8	1990	0	2	0
4991823	1.987	0.655783257	730	56	1990	0	2	0
4991825	1.987	0.556597454	730	54.7	1990	0	2	0
4991826	1.9880001	0.580403255	730	78.8	1991	0	2	0
4991827	1.9880001	0.530447751	730	35.5	1991	0	2	0
4991829	1.9880001	0.616947225	730	39.4	1991	0	-9999	0
4991831	1.9880001	0.54085462	730	4.7	1991	0	2	0
4991832	1.9880001	0.50050458	730	31.6	1991	0	-9999	0
4991833	1.9880001	0.527768157	730	68.9	1991	0	-9999	0
4991834	1.9880001	0.648637	730	45.6	1991	0	-9999	0
4991835	1.9880001	0.607306616	730	54.2	1991	0	-9999	0
4991836	1.9880001	0.645396549	730	52.4	1991	0	2	0
4991837	1.9880001	0.575185468	730	59.1	1992	0	2	0
4991838	1.9880001	0.744752652	730	61.7	1991	0	2	0
4991839	1.9880001	0.565750139	730	9.1	1991	0	2	0
4991840	1.9880001	0.543920064	730	34.5	1992	0	2	0
4991842	1.9880001	0.825308567	730	17.8	1991	0	2	0
4991847	1.9880001	0.546555171	730	70.3	1991	0	2	0
4991848	1.9880001	0.538248214	730	87.8	1991	0	2	0
4991849	1.9880001	0.542131445	730	10.8	1990	0	2	0
4991850	1.9880001	0.522277527	730	28.9	1991	0	2	0
4991851	1.9880001	0.530401239	730	43	1991	0	2	0
4991854	1.9880001	0.570096846	730	49	1991	0	2	0
4991856	1.9880001	0.528789772	730	35.8	1991	0	-9999	0
4991857	1.9880001	0.61135431	730	43.3	1991	0	-9999	0
4991858	1.9880001	0.595934088	730	91.4	1991	0	2	0
4991859	1.9880001	0.599180578	730	7.8	1991	0	2	0
4991860	1.9880001	0.556597454	730	27.1	1991	0	2	0
4991861	1.9880001	0.629554255	730	15.6	1991	0	-9999	0
4991863	1.989	0.534127615	730	37.2	1992	0	2	0
4991864	1.989	0.66219736	730	36.7	1992	0	2	0
4991865	1.989	0.509124293	730	105.4	1992	0	2	0
4991866	1.989	0.54215127	730	123.7	1992	0	2	0
4991867	1.989	0.522557731	730	46.7	1992	0	2	0
4991868	1.989	0.555245966	730	67.4	1992	0	2	0
4991869	1.989	0.534700204	730	74.7	1992	0	2	0
4991870	1.989	0.557273999	730	79.3	1992	0	2	0
4991871	1.989	0.785909921	730	60.2	1992	0	2	0
4991872	1.989	0.620543871	730	7.3	1992	0	2	0
4991874	1.989	0.769155603	730	30.8	1992	0	2	0
4991875	1.989	0.679995818	730	54.8	1992	0	2	0
4991877	1.989	0.608209396	730	13	1992	0	2	0
4991878	1.989	0.705465689	730	168	1992	0	2	0
4991879	1.989	0.59560958	730	66.7	1992	0	2	0
4991880	1.989	0.593795726	730	29.9	1992	0	2	0
4991881	1.989	0.572501144	730	110.6	1992	0	2	0
4991883	1.989	0.784220544	730	99.6	1992	0	33	0
4991884	1.989	0.614009002	730	3.3	1992	0	33	0
4991885	1.989	0.59620027	730	72.6	1992	0	33	0
4991886	1.989	0.656076808	730	78.5	1992	0	33	0
4991887	1.989	0.507216368	730	57.5	1992	0	33	0
4991888	1.989	0.764406585	730	99.6	1992	0	33	0
4991889	1.989	0.53902004	730	66.5	1993	0	33	0
4991890	1.989	0.576725576	730	66.9	1992	0	33	0
4991892	1.989	0.702024991	730	49.4	1992	0	33	0
4991893	1.989	0.684882668	730	51.8	1992	0	33	0
4991895	1.989	0.674935304	730	39.7	1992	0	33	0
4991896	1.989	0.543810437	730	28.7	1992	0	33	0
4991897	1.989	0.742733171	730	61.3	1992	0	2	0
4991899	1.989	0.654021726	730	31.1	2003	0	33	0
4991901	1.989	0.612606095	730	24.7	1992	0	33	0
4991902	1.989	0.508706045	730	78.7	1992	0	2	0
4991903	1.989	0.562072143	730	26.1	1993	0	2	0
4991904	1.989	0.535773796	730	82.8	1997	0	33	0
4991905	1.989	0.67719765	730	70.7	1992	0	33	0
4991907	1.989	0.524422963	730	75.4	1992	0	33	0
4991909	1.989	0.513331837	730	40.2	1992	0	2	0
4991910	1.989	0.67908351	730	5.2	1992	0	-9999	0
4991911	1.989	0.717057923	730	91.1	1992	0	2	0
4991912	1.989	0.506470039	730	121.5	1992	0	2	0
4991915	1.989	0.538584397	730	63.9	1992	0	2	0
4991917	1.989	0.712741074	730	69.7	1992	0	2	0
4991918	1.989	0.594030514	730	5.2	1992	0	2	0
4991921	1.989	0.529912736	730	107.1	1997	0	2	0
4991922	1.989	0.580020406	730	7.4	1992	0	2	0
4991923	1.989	0.608221294	730	11.7	1992	0	2	0
4991924	1.989	0.649185556	730	17.9	1992	0	2	0
4991925	1.989	0.715659274	730	28.7	1992	0	2	0
4991926	1.989	0.56097311	730	25.9	1992	0	2	0
4991927	1.989	0.791405008	730	25.7	1992	0	-9999	0
4991928	1.989	0.622948856	730	10.1	1992	0	-9999	0
4991929	1.989	0.628758952	730	3.4	1992	0	2	0
4991930	1.989	0.763780419	730	28.4	1992	0	2	0
4991931	1.989	0.541671292	730	17.1	1992	0	-9999	0
4991932	1.989	0.573380935	730	50.4	1992	0	-9999	0
4991933	1.989	0.545472701	730	53.8	1992	0	-9999	0
4991935	1.989	0.676527967	730	13.3	1992	0	-9999	0
4991936	1.989	0.654394717	730	5.8	1993	0	-9999	0
4991937	1.989	0.533586055	730	77.8	1992	0	2	0
4991939	1.989	0.761469394	730	18	1992	0	-9999	0
4991940	1.989	0.841877538	730	54.6	1992	0	2	0
4991941	1.989	0.648689211	730	21.2	1997	0	2	0
4991942	1.989	0.74385968	730	22.2	1992	0	-9999	0
4991943	1.989	0.6297266	730	12.1	1992	0	2	0
4991944	1.989	0.506681261	730	91.8	1992	0	-9999	0
4991945	1.989	0.511324461	730	146.9	1992	0	2	0
4991946	1.989	0.666908014	730	36.3	1992	0	2	0
4991947	1.989	0.834896181	730	101.5	1992	0	2	0
4991948	1.989	0.697994854	730	59.2	1992	0	2	0
4991949	1.989	0.662341188	730	30.8	1992	0	2	0
4991950	1.989	0.905964833	730	33.2	1992	0	2	0
4991951	1.989	0.787993202	730	32.2	1992	0	2	0
4991952	1.989	0.572889227	730	39.8	1992	0	2	0
4991953	1.989	0.512059037	730	46.2	1992	0	2	0
4991954	1.989	0.690984416	730	50	1992	0	2	0
4991955	1.989	0.554132345	730	38	1993	0	2	0
4991956	1.989	0.629141749	730	34.5	1992	0	2	0
4991957	1.989	0.586814871	730	5.3	1992	0	2	0
4991958	1.989	0.506056761	730	80.7	1992	0	2	0
4991962	1.989	0.600749184	730	3.5	1992	0	2	0
4991965	1.989	0.616365069	730	66.1	1992	0	2	0
4991967	1.989	0.611919336	730	48.4	1992	0	2	0
4991968	1.989	0.556597454	730	57.3	1992	0	2	0
4991969	1.989	0.560626862	730	32.7	1992	0	2	0
4991970	1.989	0.528391315	730	73.4	1993	0	2	0
4991972	1.989	0.698209141	730	13	1992	0	2	0
4991973	1.989	0.517579938	730	7.5	1992	0	-9999	0
4991974	1.989	0.615838304	730	14.9	1992	0	-9999	0
4991975	1.989	0.540041071	730	57.7	1992	0	2	0
4991976	1.989	0.787588625	730	47.4	1992	0	2	0
4991977	1.989	0.587088362	730	86.8	1992	0	2	0
4991978	1.989	0.557414998	730	121.6	1992	0	2	0
4991980	1.989	0.525095455	730	36.8	1992	0	2	0
4991981	1.989	0.527213278	730	63.8	1992	0	33	0
4991982	1.99	0.566490949	730	72.5	1993	0	33	0
4991983	1.99	0.736413507	730	136	1993	0	2	0
4991985	1.99	0.710618841	730	56.3	1993	0	2	0
4991986	1.99	0.617092904	730	0.6	1993	0	2	0
4991989	1.99	0.663838229	730	21.1	1993	0	2	0
4991990	1.99	0.731968267	730	101.2	1993	0	2	0
4991991	1.99	0.603327564	730	61.4	1993	0	2	0
4991992	1.99	0.660576043	730	103.4	1993	0	2	0
4991993	1.99	0.818284111	730	82.2	1993	0	2	0
4991994	1.99	0.749457331	730	51.9	1993	0	-9999	0
4991996	1.99	0.533524702	730	15	1993	0	2	0
4991997	1.99	0.547669829	730	8	1993	0	33	0
4991998	1.99	0.651501882	730	44.9	1993	0	2	0
4991999	1.99	0.50064882	730	14	1997	0	-9999	0
4992000	1.99	0.502320576	730	7.5	1993	0	-9999	0
4992001	1.99	0.574832174	730	25.8	1993	0	-9999	0
4992002	1.99	0.687432406	730	8.2	1993	0	-9999	0
4992003	1.99	0.689395606	730	22.2	1993	0	-9999	0
4992004	1.99	0.596636319	730	63.9	1993	0	2	0
4992005	1.99	0.523430274	730	57	1993	0	-9999	0
4992006	1.99	0.562792608	730	33.3	1993	0	-9999	0
4992007	1.99	0.508624491	730	45	1993	0	2	0
4992009	1.99	0.50164299	730	65.2	1992	0	-9999	0
4992010	1.99	0.659436708	730	73.2	1993	0	-9999	0
4992011	1.99	0.538863405	730	60.5	1993	0	-9999	0
4992013	1.991	0.547124628	730	191.3	1994	0	2	0
